id,genre,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
4XTueI0ARZWexxfRxW38yT,bluegrass,0.0908,0.618,158314,0.809,0.0371,7,0.113,-6.318,1,0.0285,105.784,4,0.567
2NrxTwhqku87YfIPa2EcPF,bluegrass,0.823,0.565,230747,0.208,5.14e-06,10,0.109,-12.778,1,0.0323,148.024,4,0.45
45U9iW6d22aHfMzoF5ZpjJ,bluegrass,0.415,0.534,180587,0.81,0.000106,7,0.183,-4.705,1,0.033,97.038,4,0.843
7J9ARWRkMtXMYeF8RxJEjn,bluegrass,0.703,0.605,252627,0.228,0.00198,7,0.0936,-16.116,1,0.0267,78.31,4,0.29
03JGUErOFG14P8mkalcjqr,bluegrass,0.641,0.661,175093,0.456,0.00178,4,0.184,-14.083,1,0.0332,123.318,4,0.691
1HBs3lt5ElXl3crgPF30by,bluegrass,0.394,0.505,297653,0.558,1.78e-05,7,0.141,-7.883,0,0.0309,166.242,4,0.649
5VcSOvhYeR0Jg50aD1qQcl,bluegrass,0.612,0.491,303067,0.179,0,2,0.113,-15.169,0,0.0423,144.244,4,0.278
2dcZFrC8XkdxhVxmb8p2kO,bluegrass,0.576,0.53,151067,0.586,1.04e-05,2,0.92,-12.812,1,0.0714,148.916,4,0.901
3qwqqmOBkC3OqWud4IXOxT,bluegrass,0.63,0.581,184240,0.562,1.01e-06,6,0.22,-8.863,0,0.0342,134.982,4,0.652
3s2XiOGkArCBGDiJwDTBmx,bluegrass,0.801,0.587,318587,0.316,0,0,0.339,-7.622,0,0.0322,150.0,4,0.544
3wxPT46lvtnmggDJS03DIl,bluegrass,0.664,0.562,193573,0.157,0.000271,0,0.104,-17.581,1,0.0341,133.722,4,0.624
3acuNP0ZOLleAKXM3ZYW64,bluegrass,0.854,0.401,201933,0.437,0.00375,0,0.112,-7.574,1,0.0552,207.343,4,0.425
5kuPjBD46CdYlJ7kltVdTg,bluegrass,0.839,0.484,283600,0.226,0.000119,2,0.131,-12.229,1,0.03,128.697,4,0.275
6pcj9rH2gEdYmNpM4dexhn,bluegrass,0.844,0.68,186533,0.475,4.82e-06,7,0.19,-9.656,1,0.0285,106.991,4,0.882
398dzwJocRMZC5nJq0DJ8O,bluegrass,0.675,0.618,137240,0.798,3.66e-05,7,0.0794,-6.201,1,0.0416,102.243,4,0.547
5tCs2iSfJhBEXov4XYuVgO,bluegrass,0.536,0.459,268267,0.574,0.861,2,0.193,-14.596,1,0.0299,97.783,4,0.668
1WM5ljUQPJvJzvW3lY4pnF,bluegrass,0.605,0.522,165787,0.602,0,11,0.276,-6.612,1,0.0276,132.412,4,0.78
1Fr2gGSEoFqbBr5w8lAIbA,bluegrass,0.266,0.491,174667,0.628,0.959,7,0.181,-11.752,1,0.0356,136.152,4,0.864
5IOi6Z506vRd0Baa5gN2kQ,bluegrass,0.114,0.595,211227,0.416,0.274,10,0.288,-12.127,0,0.0316,92.845,4,0.792
2R55v20lvA7220LF9f1eaq,bluegrass,0.651,0.654,218053,0.734,6.51e-05,2,0.362,-8.134,1,0.0311,103.438,4,0.902
6sYdf0d7IaX848f5UChyij,bluegrass,0.644,0.585,179333,0.529,0.0123,3,0.0795,-12.003,0,0.0291,133.075,4,0.941
5hGcotsRsZ1n7S0DOyXxfa,bluegrass,0.869,0.571,237720,0.343,0,7,0.0778,-6.803,1,0.0331,149.785,3,0.474
3VHWL8cpay3ngZgAj2SsYJ,bluegrass,0.457,0.421,170160,0.73,0.93,7,0.211,-10.565,1,0.0319,148.688,4,0.96
070L1rmmx24SYPH0cXwhq7,bluegrass,0.846,0.468,271880,0.778,0.864,4,0.0829,-9.744,0,0.0357,125.14,4,0.958
0vBKi7SULIEzXDrMqhzRQo,bluegrass,0.494,0.477,206760,0.217,4.03e-05,11,0.137,-11.73,1,0.0268,96.396,4,0.206
6kty4ouOqEd2Ssl7emu2Qe,bluegrass,0.738,0.405,143720,0.76,0,7,0.0682,-5.566,0,0.0982,208.783,4,0.922
5RJZtwOEsT9XlpQnVtbw79,bluegrass,0.784,0.424,148587,0.561,0.00203,7,0.337,-9.555,1,0.0347,168.824,4,0.953
48CyjUONPtICtRL9Hz6SD6,bluegrass,0.521,0.582,208333,0.334,0.000319,4,0.128,-12.085,1,0.032,155.457,4,0.868
52egvM6vnPc7CGCtPD53HI,bluegrass,0.781,0.581,241600,0.358,0.00352,4,0.163,-11.181,1,0.0305,109.991,4,0.228
1tNe5A4SxxP0jYd3qovcxW,bluegrass,0.789,0.458,219480,0.415,0.000268,4,0.101,-10.608,1,0.0301,148.697,4,0.544
4RdhVCmxHBzvKi3wYm0LZW,bluegrass,0.816,0.487,161627,0.42,0.00037,7,0.132,-12.496,1,0.0302,135.141,4,0.478
5YtRPnEdlpiqdkThjYLbeT,bluegrass,0.975,0.465,243987,0.612,0.922,2,0.113,-9.814,1,0.0411,130.968,4,0.62
3bMBVW5z9ZfdyLc5utUxc6,bluegrass,0.731,0.508,189853,0.251,0.00898,0,0.116,-14.685,1,0.0286,95.978,4,0.611
5ME748Gf6vdL3DLS9LaX7s,bluegrass,0.916,0.578,254022,0.395,0.0227,0,0.1,-12.475,1,0.0295,105.962,4,0.694
0QCpImfZHLUaanh839KtHK,bluegrass,0.614,0.565,256040,0.496,5.02e-05,9,0.0783,-10.924,1,0.0283,138.301,4,0.699
7b7OBdTuKmJM0LBWhCFHVY,bluegrass,0.474,0.528,258547,0.447,0,0,0.131,-9.923,1,0.0306,78.032,4,0.398
2Q2BImxfhQe54KN1L06vou,bluegrass,0.888,0.546,218987,0.623,0.54,4,0.127,-9.849,1,0.0314,110.525,4,0.872
5HvLXKsFP9ExxowTqCFliS,bluegrass,0.734,0.46,163133,0.575,0.973,2,0.327,-14.967,1,0.0333,127.149,4,0.962
4QLChPwMD40ug5h3CwTIWW,bluegrass,0.69,0.585,145267,0.707,0.0333,9,0.315,-5.373,1,0.031,122.044,4,0.822
1Tn5vmDN09HNNBA7q7hHTY,bluegrass,0.405,0.525,142733,0.624,0.0227,11,0.169,-6.831,1,0.0314,137.256,4,0.882
3HlpRUyY8zDxWY20blV3wM,bluegrass,0.745,0.564,161067,0.305,0,2,0.339,-14.55,1,0.0311,137.446,4,0.912
6ppsYmPvK5Wp1QBdJyTc7s,bluegrass,0.728,0.407,182840,0.401,0,0,0.0814,-12.928,1,0.0387,197.706,4,0.384
0wQwumqXIOvrjf0iLmaw7B,bluegrass,0.723,0.63,204667,0.509,0.0779,11,0.067,-13.155,1,0.0352,121.682,4,0.892
5fs7yr57viZRh0q6HAS0NB,bluegrass,0.643,0.662,357705,0.624,0.00596,0,0.133,-7.137,1,0.0259,104.584,4,0.765
2Mr1bGI2E10K7Mt1UJZ6Mw,blues,0.612,0.442,152351,0.464,0.00189,10,0.137,-14.12,1,0.0515,158.531,4,0.94
3mtUR8aNUoMblqX49YzVF3,blues,0.81,0.651,256493,0.462,3.3e-06,2,0.136,-9.011,1,0.0336,80.289,4,0.539
5A6NxpltFMv6jCsuA1qRHQ,blues,0.0735,0.58,202400,0.663,0.00211,6,0.645,-11.48,0,0.0385,116.308,4,0.708
1iilSLhyTDanY7cCPwZ3tl,blues,0.978,0.642,174533,0.0422,0.000295,4,0.107,-21.0,1,0.0423,134.237,4,0.331
63vUX4fixN873tbuAfUbaH,blues,0.766,0.599,160360,0.546,1.91e-06,10,0.104,-8.866,1,0.0328,85.321,4,0.509
5YdYQZBFseAq1ZtBWMjINr,blues,0.416,0.8,371287,0.441,0.0404,0,0.314,-15.98,1,0.0604,109.889,4,0.799
6wrxrAXzfm4LjYwjlfLxhz,blues,0.134,0.53,350253,0.646,0.351,9,0.342,-6.382,1,0.0341,140.143,4,0.669
4OGyibX2nayDVCUfFN4u8x,blues,0.33,0.393,383760,0.358,0.0313,5,0.12,-9.598,0,0.0471,180.075,3,0.588
3Wo5JfCuRFVvKESHHaIO4b,blues,0.469,0.691,208520,0.631,3.85e-06,10,0.102,-5.688,1,0.087,107.986,4,0.699
51R3YhOIXXaCPcvdB9k21j,blues,0.0874,0.523,194440,0.717,0.001,5,0.0866,-3.84,1,0.0353,114.021,3,0.302
6JaSXJiwYH1PE0O6lFJJkR,blues,0.0067,0.612,164560,0.608,0.0029,7,0.0476,-11.293,1,0.042,127.008,4,0.775
50ZHlDg707OUDn61nba1gy,blues,0.819,0.457,168960,0.485,9.5e-05,9,0.206,-11.182,1,0.0416,166.668,4,0.831
0xE6ug5pTCnRdWe2OKr6Q8,blues,0.0757,0.405,191800,0.633,0.0317,7,0.171,-6.845,1,0.0261,140.734,4,0.409
5QL1K4hPPO4mzbAhQmmC4g,blues,0.183,0.507,251827,0.72,0.492,11,0.0737,-8.394,0,0.104,166.293,4,0.609
06seDLtwax1URGUWMM1Tzb,blues,0.927,0.537,206467,0.356,0.0653,9,0.307,-8.6,1,0.0458,92.399,4,0.326
796cfIMtNALiqyBDJdgI9Y,blues,0.736,0.611,286000,0.476,0.0487,1,0.127,-10.769,1,0.0465,158.664,4,0.605
4Pn4iVGiCdsvE4d2RXYScG,blues,0.0762,0.703,293667,0.458,0.00378,8,0.109,-10.548,0,0.0305,102.392,4,0.753
6sp5hYOPP1Xs5d5DfufFMJ,blues,0.95,0.485,331333,0.363,0.00346,9,0.105,-7.28,1,0.03,111.19,4,0.0647
2SYVZ1KYb86oVQLQSy2Bmo,blues,0.105,0.571,246093,0.695,0.00181,0,0.193,-6.463,1,0.0325,108.552,4,0.852
1RicnoNtyjrujzDEj8ui6E,blues,0.00247,0.675,167853,0.721,0.0662,5,0.106,-5.577,1,0.0276,97.71,4,0.394
2xBzswAD3zvGACLbEv3wcl,blues,0.245,0.47,214387,0.738,0.000158,4,0.22,-4.578,1,0.0588,66.242,3,0.527
1rzsZVmYQpHls4o0RFNGT8,blues,0.464,0.434,326440,0.559,0.375,9,0.168,-10.484,1,0.1,124.799,4,0.253
02SD6aeNQIDYIGwu0Sz2Ad,blues,0.957,0.717,128800,0.248,7.2e-05,8,0.13,-14.213,0,0.0924,141.402,4,0.793
3gTtoddMomORWPJ5uTnRB5,blues,0.106,0.509,222306,0.653,0.0231,4,0.111,-6.367,0,0.0987,116.413,4,0.581
0aBF6Zob3o2GthzPTuVplz,blues,0.713,0.579,199960,0.581,0.000124,9,0.171,-7.138,1,0.0323,102.164,4,0.828
1oWlt7O00nEndJniJMVEL6,blues,0.793,0.542,178973,0.177,0,0,0.0909,-17.516,1,0.116,166.229,4,0.234
2R9FSH9RWe396G2lisztzk,blues,0.621,0.616,363347,0.548,0.179,9,0.362,-7.296,0,0.0374,158.278,3,0.464
0R5620kxe8kr3a2TMzy8MZ,blues,0.642,0.561,175773,0.468,0,7,0.335,-15.443,1,0.0302,134.496,3,0.639
0aw1t76UKkQ7Nb9gHi2nQ6,blues,0.0989,0.443,484461,0.275,0.0658,4,0.11,-13.901,0,0.0375,168.566,3,0.448
45EBDdD2QAHStYU8HzjAeq,blues,0.437,0.571,243653,0.47,0.043,4,0.0857,-11.301,0,0.0264,150.893,3,0.814
59K1uNydY6K2z1HEGBJ4WH,blues,0.979,0.54,126760,0.192,0.485,3,0.127,-21.185,1,0.0647,103.167,4,0.485
4Y3GLgNpl9WtGWOWLyJTgP,blues,0.474,0.527,240267,0.656,0.192,10,0.0742,-11.649,1,0.0735,122.993,3,0.767
3nNkb8PDceU4LAN1pvLwKV,blues,0.911,0.474,228173,0.118,1.11e-05,2,0.15,-18.108,0,0.0492,129.438,4,0.345
3IHiCJwE3wcuvUPDeNqlDi,blues,0.783,0.519,147980,0.418,0.000369,9,0.115,-13.045,1,0.0378,95.44,4,0.725
4qRlQTRWgSQiuhgzgDy9AL,blues,0.347,0.664,211933,0.51,0,4,0.0805,-12.828,0,0.22,116.185,4,0.706
6yE1tkMLryYkJGIQMNRmLK,blues,0.0859,0.445,301733,0.551,4.35e-05,0,0.0936,-9.371,1,0.0378,109.733,3,0.499
3uzyvcO6xlNtjiZerMvjAd,blues,0.47,0.635,228200,0.697,0.00779,3,0.0814,-10.219,1,0.0323,120.808,4,0.932
4O9BICuOb8p6nmJXEeekyp,blues,0.564,0.67,182067,0.42,4.27e-06,10,0.26,-14.028,0,0.117,152.496,4,0.752
4cjwT2ASyvpVKxwrtBhTer,blues,0.773,0.627,208427,0.53,0.00905,9,0.121,-5.709,1,0.0477,99.187,4,0.627
1Te8fc63KuLyCRCWzgePMc,blues,0.824,0.591,182120,0.506,0.783,8,0.122,-9.293,1,0.0416,112.654,4,0.925
2wbJlszbq7SibXZetnujuS,blues,0.982,0.44,195427,0.148,0.000103,5,0.145,-13.222,1,0.0354,87.666,4,0.376
6kt5Y7ZHG73ZgZ8l7yW1KU,blues,0.594,0.623,177200,0.453,0,2,0.131,-8.278,1,0.0935,110.299,3,0.431
7dkbWU5esiSMUcsJrFgrGO,blues,0.173,0.705,235133,0.654,0.0395,8,0.0644,-12.937,1,0.0684,91.334,4,0.73
6V0oecVYRymtjTLUadpuzz,blues,0.773,0.601,283693,0.344,0.000393,11,0.121,-15.999,0,0.0554,163.74,4,0.643
3ci5YOovEBS8KAdPJJq7Av,blues,0.859,0.693,167173,0.527,0.000675,9,0.136,-9.617,1,0.0379,126.17,4,0.672
0Y5FoVMbyvaRgKOx0SS04B,blues,0.422,0.644,221027,0.372,0.00289,2,0.14,-11.993,1,0.111,126.984,4,0.496
3PhtQh2jMmRmCAugKVrKS8,blues,0.716,0.743,245333,0.718,0.0599,4,0.349,-6.845,1,0.177,109.908,4,0.922
62Z2qkzuEnmgQA56d0fNMq,blues,0.838,0.715,306919,0.841,0.077,2,0.373,-7.326,0,0.157,106.072,4,0.463
4uHjQU61NLb1iWEqF4yVZr,blues,0.882,0.58,280800,0.109,9.91e-05,9,0.0849,-15.788,1,0.0739,72.418,4,0.211
5UIB1LTdnVx9P7QsdqRYnR,blues,0.828,0.605,170620,0.363,1.27e-06,8,0.0823,-10.922,1,0.0682,120.45,4,0.659
43cevcU3vgmYpwc14Z7WoL,bossanova,0.529,0.515,155093,0.663,0,4,0.0717,-7.365,1,0.277,84.006,4,0.769
2yQMmtem48vOjB1OXAvbKD,bossanova,0.22,0.594,305667,0.591,0,10,0.117,-7.869,1,0.0351,159.985,4,0.52
127twwy3iCo1xBRQHyWetU,bossanova,0.386,0.446,168373,0.842,8.73e-06,7,0.0622,-5.099,0,0.0617,89.858,4,0.746
5u8bqfaYSh0qVTsgslPknf,bossanova,0.547,0.633,255600,0.396,0,7,0.671,-12.35,1,0.0319,132.55,4,0.353
0Dqd8e4lCG1EYPmyzzR53I,bossanova,0.839,0.458,189640,0.319,1.79e-06,9,0.0876,-8.505,1,0.0398,86.945,4,0.433
3bgRCx8adxUZT7It3ryrWU,bossanova,0.544,0.545,200240,0.723,0,11,0.0715,-9.613,0,0.113,103.891,4,0.946
3obtPOCgjbbYno2Rr1Bwyh,bossanova,0.513,0.493,262333,0.379,0,2,0.139,-12.037,1,0.104,143.267,3,0.483
33TV3dRHN8tHU0NdCEv5ab,bossanova,0.66,0.356,171056,0.482,0.004,9,0.106,-8.655,1,0.0302,92.566,4,0.168
1SwLulU98BiqwS5jnGx6Ai,bossanova,0.494,0.606,210233,0.856,0.632,2,0.118,-6.65,0,0.0346,109.995,4,0.799
1n441XV55b21VveSUSA1SA,bossanova,0.668,0.712,242867,0.427,0.000178,4,0.106,-11.808,0,0.118,88.174,4,0.616
3C8ULtjiUmTtcpE7QJBZ7G,bossanova,0.284,0.705,205200,0.337,3.12e-06,11,0.0747,-14.457,1,0.343,96.556,4,0.595
4tBZUrAviVgUzeTIiJLEe9,bossanova,0.769,0.552,170800,0.178,0.000146,9,0.0875,-16.147,1,0.045,131.887,4,0.232
5E8D8xyRm113aCdV5JfJvA,bossanova,0.594,0.765,233427,0.602,0.000261,11,0.121,-9.271,0,0.0888,102.003,4,0.756
3cTwjpkPBwsJu7gHFS1BKk,bossanova,0.451,0.757,254893,0.531,0,5,0.149,-10.427,1,0.0408,97.06,4,0.618
2jCvqqyyAAcB4criwqQOtX,bossanova,0.65,0.832,278613,0.384,0.00117,7,0.127,-9.438,0,0.0399,118.028,4,0.501
6k7tIUwPOXr7nzj1DuvRT9,bossanova,0.937,0.76,191587,0.209,0.142,0,0.0931,-14.319,0,0.035,120.187,4,0.425
4X2v1zob0sZ7HtY2TyWiuf,bossanova,0.488,0.605,223133,0.598,0,4,0.169,-9.889,1,0.274,88.768,4,0.774
3GFlMSwPm7vBomTsJFyaty,bossanova,0.791,0.557,320160,0.144,0.00035,4,0.109,-14.375,0,0.033,99.6,4,0.128
5zquV7va41xkZZNXWBA4Tw,bossanova,0.734,0.491,181333,0.719,0.886,9,0.14,-7.917,0,0.0482,97.513,4,0.498
2qJOgnPjVOMXPDKKT0tgOO,bossanova,0.902,0.575,180053,0.179,0.0316,4,0.175,-21.549,0,0.0501,78.265,4,0.652
4LKF9wMz8vODRi8jLErBkj,bossanova,0.0489,0.66,208293,0.512,0.000599,6,0.0837,-10.141,0,0.0456,126.892,4,0.437
4ahIMak5alThi5kqIMxz49,bossanova,0.669,0.598,130760,0.553,0.101,7,0.137,-15.321,1,0.0823,155.221,4,0.659
5ZEAid7B10f7aMNCn62W4I,bossanova,0.736,0.638,245027,0.399,0.0215,1,0.0949,-14.151,0,0.0403,126.82,4,0.28
0ulwqxjtQQ4UptDqVZxbrI,bossanova,0.886,0.637,241587,0.228,0.404,2,0.0948,-13.506,1,0.0478,110.299,3,0.555
5XqDcFRnNy5ZwMn31sVcOe,bossanova,0.306,0.616,261689,0.695,1.49e-05,0,0.763,-6.074,1,0.0463,128.392,4,0.356
0VniLLjTXM5DJYQABrBVAp,bossanova,0.831,0.61,354600,0.206,0.00385,3,0.239,-15.364,0,0.0371,112.919,3,0.374
26hwhplnhKn7rio1dYsTnb,bossanova,0.781,0.523,286067,0.447,0.00201,9,0.116,-14.116,1,0.0578,78.53,4,0.798
0oGXtptaCSAvnCCcKSSk9E,bossanova,0.901,0.551,269955,0.276,0.0079,4,0.111,-11.557,0,0.0268,109.52,4,0.197
1EpRTMUYlg5Q9SLn70lzz1,bossanova,0.83,0.597,172373,0.426,0.914,7,0.137,-12.785,1,0.035,93.095,4,0.871
6F5bTaY8pusdLfJl97pNXc,bossanova,0.788,0.413,184680,0.497,0.61,0,0.156,-8.535,1,0.0291,165.092,4,0.631
3ACOgmd3Md6gY9FG0wYsgJ,bossanova,0.565,0.657,253794,0.415,0.000591,7,0.111,-11.636,0,0.0279,111.988,4,0.476
5peIHrnkv10iCXWkHxRyib,bossanova,0.699,0.493,311347,0.467,0.00337,1,0.103,-10.095,1,0.0308,102.031,4,0.332
1hPaR0N8P0zATApaEylwjC,bossanova,0.352,0.626,244107,0.409,0.000819,11,0.0811,-9.838,0,0.0648,125.946,4,0.481
3QWr5gUbE5t2mdhaBu4fTe,bossanova,0.781,0.617,191760,0.249,4.83e-05,9,0.114,-21.772,1,0.0868,150.806,4,0.427
1aT9bsEzCvJFPpoqqtLkPW,bossanova,0.703,0.513,221747,0.489,0.947,1,0.0988,-8.633,1,0.03,117.004,4,0.145
0dcgRAv0IFM92Ijifz782t,bossanova,0.404,0.553,151467,0.855,0.00116,5,0.0928,-7.92,1,0.0455,93.459,4,0.889
19xuJz88E95B6puCYmpeGQ,bossanova,0.877,0.462,402400,0.306,0.0263,11,0.102,-18.267,1,0.0675,108.718,4,0.405
1cW2tbJxNzGGenrLGEaEyu,bossanova,0.811,0.61,185387,0.359,0,4,0.11,-10.912,1,0.0363,77.754,4,0.339
4ZhUx5aYZoY0RqSgFrRX7S,bossanova,0.491,0.653,199425,0.715,0,5,0.124,-9.619,1,0.0588,99.488,4,0.89
6uYEwIfb7UyKTbiUM6tWEq,bossanova,0.772,0.593,254547,0.585,0.83,5,0.107,-13.271,0,0.0391,102.295,4,0.641
2S9ZhjwFaj49ryNsBw0Vo3,bossanova,0.398,0.568,238040,0.501,1.61e-06,8,0.22,-13.054,1,0.0474,102.658,4,0.579
4hfG6wRb58AhBmH8FqDkqT,bossanova,0.711,0.623,128213,0.439,1.01e-05,0,0.101,-13.147,1,0.0397,112.879,3,0.798
2SFY1gmnEM2UnMaVd0nfQU,bossanova,0.396,0.617,390588,0.259,0.0625,0,0.0853,-18.433,1,0.0311,115.278,4,0.417
68P8YQowfL5PwHHJNPoVpA,bossanova,0.97,0.345,279160,0.188,0.0436,0,0.102,-16.693,0,0.0383,82.556,4,0.28
6gXRRmGcppenRPT4BW8HFN,bossanova,0.832,0.728,186921,0.399,0.000401,0,0.0691,-12.422,1,0.0402,142.632,4,0.666
5XMTP0MuVCVnqC4DhBz8KG,bossanova,0.872,0.699,170627,0.461,0.0947,2,0.155,-11.746,1,0.0659,92.124,4,0.668
0qmyJitPDds26H6vaAuFIN,bossanova,0.862,0.612,169093,0.362,0.00803,5,0.0804,-19.184,0,0.0884,104.417,4,0.779
2M1Dti7GdX2LQtV24JMg5s,bossanova,0.764,0.517,251493,0.273,2.26e-05,11,0.292,-11.488,1,0.0318,159.221,4,0.281
1UbPDmZECxJxHRoEmxjTQi,bossanova,0.344,0.683,290880,0.39,0.553,4,0.131,-13.7,0,0.0411,88.999,4,0.448
03Cz1Dqbi14Gy7KARDJwF5,bossanova,0.964,0.496,153627,0.157,0.00225,5,0.109,-14.867,0,0.0448,87.973,3,0.246
5REmyJKyAycj7QeXaFajQL,breakbeat,0.000668,0.711,205500,0.962,0.589,5,0.396,-3.586,0,0.0746,139.99,4,0.139
7lLfUDJ3m9AWp1WzSvf88Y,breakbeat,0.00143,0.563,184091,0.862,0.114,6,0.544,-2.675,1,0.131,176.132,4,0.223
6Pyn4hhu3fKRAWRDMk0dcl,breakbeat,0.00466,0.644,205172,0.928,2.52e-05,4,0.123,-2.215,0,0.229,174.113,4,0.572
5PngjmarPUR52fxhX9rb5s,breakbeat,0.00281,0.544,431360,0.953,0.839,6,0.0724,-8.274,1,0.0436,130.158,4,0.695
7Mk8wKsRMWsHtWAqAmIX5L,breakbeat,0.000618,0.604,294267,0.876,0.358,5,0.653,-5.189,0,0.0369,131.989,4,0.646
7AKEHgmBqr8VmXJ8HvFg68,breakbeat,0.0134,0.621,327654,0.791,0.00332,2,0.088,-5.879,0,0.046,125.997,4,0.483
69AQcvA31QyKu6YiIweNZF,breakbeat,0.00157,0.64,232617,0.943,0.212,5,0.387,-2.25,0,0.0611,128.003,4,0.0978
2zAvkrCw5uwDbS1twRu7wF,breakbeat,0.00367,0.603,272906,0.918,0.726,11,0.324,-5.949,0,0.068,110.034,4,0.473
2qQieiApQ1TkvkZGLkbCH0,breakbeat,0.0194,0.804,214367,0.867,0.0435,9,0.237,-9.625,1,0.0698,123.551,4,0.938
16LaKeLzT6Eo6sXh0VQE3W,breakbeat,0.00115,0.533,266240,0.879,6.85e-05,7,0.333,-5.497,1,0.0734,174.979,4,0.452
1HeCBrZd0A2ub1E8aeZJie,breakbeat,3.23e-05,0.536,287427,0.977,0.899,6,0.689,-7.827,0,0.0648,135.006,4,0.434
41aTJx3zjZuQbT4jIaV87g,breakbeat,0.00551,0.682,293147,0.883,0.839,5,0.455,-9.154,1,0.0451,107.041,4,0.687
5C7rx6gH1kKZqDUxEI6n4l,breakbeat,0.00118,0.543,348827,0.96,0.481,11,0.606,-8.666,0,0.0479,125.047,4,0.43
51t1o7Eg9djnqd8kb5ubu1,breakbeat,0.0115,0.818,211773,0.861,0.00267,1,0.0827,-5.516,1,0.0919,126.985,4,0.932
6UixhG9h16voUbsaUamU0b,breakbeat,0.00339,0.565,221627,0.918,0,9,0.124,-5.238,0,0.0946,140.056,4,0.552
4AAhJN1SUTfubvTUXvBKzE,breakbeat,0.0577,0.751,229680,0.928,0.244,7,0.375,-5.92,1,0.071,120.002,4,0.645
5KCxJigVaM0XlRC8TZeQl4,breakbeat,0.000154,0.583,377760,0.925,0.59,1,0.208,-5.544,1,0.0454,126.01,4,0.467
23AUyZevDLz3pwkICwIJa0,breakbeat,0.000171,0.585,278280,0.887,0.813,1,0.554,-6.485,1,0.0422,134.884,4,0.225
6YvRdKMzdyuD1u2oJwzlsi,breakbeat,0.033,0.597,350674,0.723,0.0068,1,0.129,-9.061,0,0.0359,118.036,4,0.149
4BllOzQZH3tSjmCIbYlSB6,breakbeat,0.0863,0.648,278533,0.912,0.0432,2,0.641,-5.493,1,0.0744,118.012,4,0.7
2it2YsXFBmWjupDuLpEryn,breakbeat,0.000389,0.681,351640,0.971,0.781,1,0.775,-6.752,0,0.0607,119.905,4,0.956
5jby7celTQUoYjAht8peNh,breakbeat,0.0853,0.752,272067,0.721,0.325,6,0.153,-11.068,1,0.0444,125.04,4,0.552
5tdBkVrPgvFVayjJd0RJ41,breakbeat,0.151,0.627,212211,0.792,0.873,7,0.0764,-8.093,1,0.0492,126.864,4,0.385
5PdTiGvEEgcq5hhY65SjaV,breakbeat,0.00123,0.504,208213,0.856,0.000355,1,0.124,-6.647,0,0.105,180.116,4,0.169
7hfjXpqNghj9NyZOJH3WPR,breakbeat,0.000275,0.654,309453,0.933,0.767,9,0.392,-5.402,1,0.0468,127.982,4,0.632
5Pqx70EDbp6FInTc6stkrF,breakbeat,4.68e-05,0.592,261253,0.922,3.58e-05,2,0.165,-7.858,1,0.0408,136.032,4,0.436
4BXQIQLDMouVmsxrflpq7p,breakbeat,0.0167,0.614,280507,0.947,0.00395,6,0.222,-4.967,0,0.0431,120.004,4,0.786
6hD1lARCz4NqHCmGXHYpy7,breakbeat,0.000154,0.699,306187,0.89,0.75,0,0.0468,-6.248,1,0.0436,132.004,4,0.225
1m55cviCZJnlPntvs7fdbw,breakbeat,0.000105,0.615,332493,0.971,0.00967,7,0.79,-6.187,1,0.0804,134.984,4,0.402
1ObUjW7HoJ4xQwrtOYozIJ,breakbeat,6.72e-05,0.674,310000,0.896,0.824,7,0.18,-6.43,1,0.0496,130.031,4,0.121
5uzLg9t2gqH1KFE5CLL0qv,breakbeat,0.006,0.591,439200,0.973,0.845,11,0.0577,-6.748,0,0.0773,132.052,4,0.46
4oTpf7uG7NSo60F04eNCxR,breakbeat,0.000374,0.598,261120,0.865,0.482,0,0.354,-6.448,1,0.0336,125.99,4,0.444
4RxI3N0W8EOEGcSoP8IHDt,breakbeat,0.000491,0.626,363600,0.802,0.181,10,0.0793,-7.468,1,0.0424,139.959,4,0.418
1krQAGAzzsoYbcWTsDqNMW,breakbeat,0.00135,0.549,364893,0.867,0.0174,11,0.541,-5.886,0,0.0386,134.981,4,0.42
6V35E9p64GrxzC4O6hme0j,breakbeat,0.0139,0.718,170027,0.637,0.772,1,0.42,-13.105,1,0.0865,128.589,4,0.533
5T4LcPXrwUJwvRUzXBEUjC,breakbeat,0.00808,0.642,264107,0.98,0.909,11,0.097,-6.853,1,0.0492,134.551,4,0.197
4fFFDG2HribsGqZCO5SJOT,breakbeat,0.111,0.737,161013,0.695,1.59e-05,11,0.0807,-6.985,0,0.0989,115.985,4,0.401
5fxWpVr0uNcGsTBw1vf4G9,breakbeat,0.0728,0.688,254200,0.787,0.00141,4,0.309,-12.733,0,0.0831,129.975,4,0.301
1lHTyT7wMNN18w6FoXU5sx,breakbeat,0.343,0.654,283000,0.746,0.771,1,0.0744,-10.912,1,0.232,130.044,4,0.376
5fxZ4A8JSQWoUUSfJIgD1T,breakbeat,3.48e-05,0.645,305320,0.974,0.609,7,0.962,-8.004,1,0.0674,133.998,4,0.455
1VqowL8H2y3yRvCYBUjI8m,breakbeat,0.314,0.799,255893,0.722,0,6,0.371,-6.353,0,0.173,139.961,4,0.709
24TXPQ1KVnxScSJVrGFDup,breakbeat,0.0906,0.721,282813,0.381,0.206,0,0.116,-11.683,0,0.0705,114.959,4,0.355
